Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
2011-08-05,1879.0,90.0,1730.0,2488.0
2011-08-06,1911.0,90.0,1741.0,2513.0
2011-08-07,1933.0,90.0,1741.0,2525.0
2011-08-08,1955.0,90.0,1738.0,2532.0
2011-08-09,1983.0,89.0,1743.0,2552.0
2011-08-10,2006.0,88.0,1741.0,2569.0
2011-08-11,2041.0,88.0,1751.0,2613.0
2011-08-12,2067.0,88.0,1751.0,2630.0
2011-08-13,2077.0,88.0,1751.0,2643.0
2011-08-14,2056.0,88.0,1751.0,2653.0
2011-08-15,2028.0,88.0,1751.0,2665.0
2011-08-16,2006.0,88.0,1751.0,2678.0
2011-08-17,1975.0,88.0,1749.0,2690.0
2011-08-18,1948.0,88.0,1748.0,2735.0
2011-08-19,1955.0,88.0,1763.0,2748.0
2011-08-20,1958.0,88.0,1758.0,2748.0
2011-08-21,2008.0,104.0,1820.0,2807.0
2011-08-22,2033.0,113.0,1833.0,2822.0
2011-08-23,2059.0,122.0,1838.0,2820.0
2011-08-24,2082.0,130.0,1843.0,2812.0
2011-08-25,2134.0,133.0,1903.0,2838.0
2011-08-26,2158.0,133.0,1925.0,2845.0
2011-08-27,2193.0,131.0,1953.0,2862.0
2011-08-28,2211.0,127.0,1970.0,2878.0
2011-08-29,2233.0,126.0,1980.0,2875.0
2011-08-30,2257.0,125.0,1992.0,2863.0
2011-08-31,2285.0,124.0,2004.0,2853.0
2011-09-01,2312.0,123.0,2018.0,2845.0
2011-09-02,2340.0,122.0,2033.0,2838.0
2011-09-03,2367.0,121.0,2047.0,2827.0
2011-09-04,2393.0,120.0,2061.0,2820.0
2011-09-05,2418.0,119.0,2076.0,2812.0
2011-09-06,2447.0,118.0,2090.0,2825.0
2011-09-07,2472.0,117.0,2104.0,2817.0
2011-09-08,2489.0,116.0,2122.0,2807.0
2011-09-09,2501.0,116.0,2148.0,2802.0
2011-09-10,2515.0,116.0,2175.0,2791.0
2011-09-11,2527.0,116.0,2194.0,2776.0
2011-09-12,2539.0,114.0,2210.0,2763.0
2011-09-13,2565.0,116.0,2227.0,2769.0
2011-09-14,2621.0,116.0,2270.0,2757.0
2011-09-15,2663.0,116.0,2300.0,2746.0
2011-09-16,2706.0,116.0,2361.0,2766.0
2011-09-17,2736.0,117.0,2424.0,2812.0
2011-09-18,2764.0,118.0,2469.0,2823.0
2011-09-19,2779.0,118.0,2497.0,2815.0
2011-09-20,2889.0,123.0,2565.0,2875.0
2011-09-21,2921.0,137.0,2628.0,2903.0
2011-09-22,2944.0,149.0,2669.0,2903.0
2011-09-23,2970.0,156.0,2707.0,2889.0
2011-09-24,2992.0,154.0,2743.0,2875.0
2011-09-25,3012.0,151.0,2773.0,2859.0
2011-09-26,3031.0,148.0,2808.0,2848.0
2011-09-27,3051.0,145.0,2835.0,2838.0
2011-09-28,3064.0,141.0,2862.0,2827.0
2011-09-29,3077.0,137.0,2890.0,2814.0
2011-09-30,3073.0,139.0,2922.0,2804.0
2011-10-01,3054.0,140.0,2956.0,2792.0
2011-10-02,3031.0,143.0,2966.0,2779.0
2011-10-03,3058.0,145.0,2978.0,2766.0
2011-10-04,3041.0,149.0,2990.0,2753.0
2011-10-05,3015.0,156.0,3002.0,2740.0
2011-10-06,2999.0,169.0,3014.0,2735.0
2011-10-07,2982.0,188.0,3030.0,2722.0
2011-10-08,2963.0,206.0,3034.0,2710.0
2011-10-09,2947.0,226.0,3034.0,2697.0
2011-10-10,2931.0,245.0,3040.0,2685.0
2011-10-11,2915.0,264.0,3044.0,2672.0
2011-10-12,2899.0,284.0,3054.0,2663.0
2011-10-13,2870.0,304.0,3058.0,2648.0
2011-10-14,2854.0,325.0,3060.0,2635.0
2011-10-15,2826.0,346.0,3060.0,2628.0
2011-10-16,2789.0,368.0,3060.0,2670.0
2011-10-17,2767.0,391.0,3058.0,2657.0
2011-10-18,2755.0,414.0,3056.0,2644.0
2011-10-19,2733.0,433.0,3056.0,2653.0
2011-10-20,2712.0,450.0,3056.0,2641.0
2011-10-21,2684.0,462.0,3054.0,2628.0
2011-10-22,2657.0,479.0,3054.0,2625.0
2011-10-23,2672.0,496.0,3056.0,2625.0
2011-10-24,2663.0,513.0,3088.0,2633.0
2011-10-25,2648.0,525.0,3106.0,2643.0
2011-10-26,2648.0,540.0,3120.0,2658.0
2011-10-27,2651.0,558.0,3131.0,2680.0
2011-10-28,2639.0,574.0,3139.0,2680.0
2011-10-29,2639.0,597.0,3104.0,2675.0
2011-10-30,2651.0,631.0,3133.0,2703.0
2011-10-31,2663.0,657.0,3100.0,2708.0
2011-11-01,2666.0,684.0,3062.0,2735.0
2011-11-02,2693.0,709.0,3068.0,2769.0
2011-11-03,2715.0,741.0,3070.0,2786.0
2011-11-04,2770.0,774.0,3096.0,2807.0
2011-11-05,2770.0,828.0,3150.0,2882.0
2011-11-06,2786.0,864.0,3100.0,2986.0
2011-11-07,2752.0,864.0,3074.0,2827.0
2011-11-08,2657.0,864.0,3056.0,2776.0
2011-11-09,2615.0,864.0,3040.0,2728.0
2011-11-10,2533.0,861.0,3032.0,2715.0
2011-11-11,2469.0,861.0,3022.0,2690.0
2011-11-12,2421.0,872.0,3018.0,2675.0
2011-11-13,2376.0,878.0,3008.0,2658.0
2011-11-14,2340.0,878.0,3006.0,2640.0
2011-11-15,2320.0,878.0,3002.0,2625.0
2011-11-16,2298.0,878.0,3000.0,2610.0
2011-11-17,2287.0,878.0,3000.0,2596.0
2011-11-18,2304.0,878.0,3004.0,2653.0
2011-11-19,2298.0,871.0,3004.0,2678.0
2011-11-20,2282.0,861.0,3004.0,2678.0
2011-11-21,2265.0,847.0,3006.0,2673.0
2011-11-22,2260.0,829.0,3012.0,2668.0
2011-11-23,2252.0,813.0,3018.0,2658.0
2011-11-24,2252.0,795.0,3024.0,2648.0
2011-11-25,2293.0,782.0,3052.0,2678.0
2011-11-26,2356.0,791.0,3100.0,2753.0
2011-11-27,2539.0,847.0,3147.0,2771.0
2011-11-28,2530.0,854.0,3062.0,2653.0
2011-11-29,2449.0,837.0,3038.0,2618.0
2011-11-30,2469.0,836.0,3032.0,2653.0
2011-12-01,2484.0,836.0,3006.0,2673.0
2011-12-02,2498.0,836.0,2982.0,2678.0
2011-12-03,2530.0,836.0,2958.0,2685.0
2011-12-04,2553.0,836.0,2930.0,2693.0
2011-12-05,2571.0,836.0,2898.0,2693.0
2011-12-06,2586.0,836.0,2864.0,2693.0
2011-12-07,2598.0,836.0,2849.0,2693.0
2011-12-08,2609.0,849.0,2833.0,2690.0
2011-12-09,2618.0,858.0,2823.0,2683.0
2011-12-10,2627.0,865.0,2813.0,2690.0
2011-12-11,2633.0,862.0,2801.0,2685.0
2011-12-12,2639.0,861.0,2788.0,2678.0
2011-12-13,2645.0,861.0,2775.0,2671.0
2011-12-14,2648.0,861.0,2762.0,2660.0
2011-12-15,2645.0,867.0,2755.0,2653.0
2011-12-16,2666.0,871.0,2749.0,2670.0
2011-12-17,2669.0,871.0,2736.0,2670.0
2011-12-18,2666.0,871.0,2722.0,2663.0
2011-12-19,2666.0,871.0,2707.0,2656.0
2011-12-20,2666.0,871.0,2692.0,2648.0
2011-12-21,2666.0,871.0,2678.0,2641.0
2011-12-22,2666.0,869.0,2667.0,2634.0
2011-12-23,2663.0,867.0,2655.0,2625.0
2011-12-24,2660.0,864.0,2644.0,2616.0
2011-12-25,2657.0,861.0,2632.0,2607.0
2011-12-26,2654.0,856.0,2620.0,2601.0
2011-12-27,2648.0,852.0,2607.0,2592.0
2011-12-28,2645.0,848.0,2593.0,2583.0
2011-12-29,2642.0,844.0,2579.0,2574.0
2011-12-30,2669.0,852.0,2595.0,2591.0
2011-12-31,2770.0,855.0,2636.0,2751.0
2012-01-01,2839.0,855.0,2632.0,2825.0
2012-01-02,2928.0,859.0,2632.0,2866.0
2012-01-03,2982.0,881.0,2642.0,2897.0
2012-01-04,3015.0,881.0,2652.0,2916.0
2012-01-05,3045.0,865.0,2659.0,2929.0
2012-01-06,3058.0,851.0,2671.0,2937.0
2012-01-07,3069.0,837.0,2676.0,2942.0
2012-01-08,3081.0,823.0,2682.0,2942.0
2012-01-09,3090.0,809.0,2688.0,2931.0
2012-01-10,3093.0,795.0,2694.0,2920.0
2012-01-11,3095.0,781.0,2701.0,2910.0
2012-01-12,3098.0,767.0,2716.0,2900.0
2012-01-13,3098.0,751.0,2728.0,2889.0
2012-01-14,3098.0,734.0,2739.0,2879.0
2012-01-15,3098.0,717.0,2745.0,2869.0
2012-01-16,3098.0,700.0,2751.0,2859.0
2012-01-17,3098.0,682.0,2757.0,2849.0
2012-01-18,3098.0,665.0,2763.0,2839.0
2012-01-19,3095.0,646.0,2769.0,2829.0
2012-01-20,3095.0,625.0,2776.0,2819.0
2012-01-21,3093.0,605.0,2782.0,2809.0
2012-01-22,3090.0,586.0,2790.0,2799.0
2012-01-23,3090.0,569.0,2796.0,2789.0
2012-01-24,3087.0,561.0,2794.0,2779.0
2012-01-25,3085.0,553.0,2792.0,2769.0
2012-01-26,3081.0,546.0,2790.0,2759.0
2012-01-27,3077.0,538.0,2788.0,2749.0
2012-01-28,3073.0,529.0,2784.0,2739.0
2012-01-29,3064.0,520.0,2780.0,2729.0
2012-01-30,3058.0,511.0,2775.0,2719.0
2012-01-31,3054.0,503.0,2773.0,2729.0
2012-02-01,3048.0,495.0,2771.0,2719.0
2012-02-02,3041.0,490.0,2769.0,2709.0
2012-02-03,3038.0,486.0,2763.0,2698.0
2012-02-04,3031.0,480.0,2755.0,2686.0
2012-02-05,3025.0,475.0,2749.0,2673.0
2012-02-06,3018.0,467.0,2743.0,2660.0
2012-02-07,3012.0,462.0,2739.0,2648.0
2012-02-08,3005.0,457.0,2732.0,2636.0
2012-02-09,2999.0,450.0,2724.0,2624.0
2012-02-10,2992.0,442.0,2716.0,2612.0
2012-02-11,2986.0,434.0,2711.0,2603.0
2012-02-12,2979.0,426.0,2705.0,2591.0
2012-02-13,2973.0,420.0,2699.0,2579.0
2012-02-14,2966.0,412.0,2692.0,2567.0
2012-02-15,2963.0,405.0,2686.0,2555.0
2012-02-16,2957.0,398.0,2678.0,2547.0
2012-02-17,2953.0,392.0,2671.0,2539.0
2012-02-18,2947.0,385.0,2665.0,2530.0
2012-02-19,2940.0,377.0,2659.0,2518.0
2012-02-20,2934.0,371.0,2653.0,2506.0
2012-02-21,2928.0,364.0,2646.0,2494.0
2012-02-22,2921.0,357.0,2638.0,2482.0
2012-02-23,2915.0,351.0,2630.0,2473.0
2012-02-24,2908.0,344.0,2622.0,2465.0
2012-02-25,2902.0,336.0,2613.0,2453.0
2012-02-26,2896.0,328.0,2607.0,2441.0
2012-02-27,2889.0,320.0,2599.0,2428.0
2012-02-28,2880.0,314.0,2591.0,2416.0
2012-02-29,2870.0,307.0,2581.0,2403.0
2012-03-01,2858.0,300.0,2572.0,2390.0
2012-03-02,2845.0,295.0,2563.0,2377.0
2012-03-03,2832.0,288.0,2555.0,2364.0
2012-03-04,2820.0,282.0,2546.0,2351.0
2012-03-05,2807.0,275.0,2536.0,2338.0
2012-03-06,2798.0,268.0,2528.0,2325.0
2012-03-07,2789.0,264.0,2520.0,2312.0
2012-03-08,2779.0,257.0,2513.0,2299.0
2012-03-09,2770.0,250.0,2501.0,2289.0
2012-03-10,2761.0,244.0,2491.0,2280.0
2012-03-11,2752.0,238.0,2481.0,2271.0
2012-03-12,2742.0,231.0,2473.0,2262.0
2012-03-13,2733.0,225.0,2467.0,2252.0
2012-03-14,2724.0,218.0,2457.0,2238.0
2012-03-15,2715.0,212.0,2448.0,2225.0
2012-03-16,2706.0,205.0,2442.0,2211.0
2012-03-17,2696.0,198.0,2434.0,2199.0
2012-03-18,2687.0,191.0,2428.0,2186.0
2012-03-19,2678.0,184.0,2422.0,2172.0
2012-03-20,2669.0,178.0,2415.0,2159.0
2012-03-21,2660.0,171.0,2409.0,2146.0
2012-03-22,2651.0,164.0,2401.0,2132.0
2012-03-23,2645.0,157.0,2394.0,2118.0
2012-03-24,2636.0,152.0,2384.0,2104.0
2012-03-25,2630.0,146.0,2373.0,2089.0
2012-03-26,2621.0,140.0,2361.0,2075.0
2012-03-27,2615.0,134.0,2349.0,2061.0
2012-03-28,2606.0,128.0,2337.0,2047.0
2012-03-29,2600.0,122.0,2326.0,2032.0
2012-03-30,2592.0,114.0,2315.0,2018.0
2012-03-31,2586.0,107.0,2302.0,2004.0
2012-04-01,2577.0,102.0,2290.0,1989.0
2012-04-02,2571.0,98.0,2276.0,1974.0
2012-04-03,2562.0,95.0,2259.0,1960.0
2012-04-04,2556.0,93.0,2243.0,1945.0
2012-04-05,2547.0,92.0,2223.0,1930.0
2012-04-06,2542.0,91.0,2203.0,1915.0
2012-04-07,2533.0,90.0,2187.0,1900.0
2012-04-08,2527.0,89.0,2171.0,1885.0
2012-04-09,2521.0,89.0,2159.0,1871.0
2012-04-10,2513.0,88.0,2144.0,1856.0
2012-04-11,2507.0,88.0,2129.0,1842.0
2012-04-12,2501.0,88.0,2113.0,1828.0
2012-04-13,2495.0,88.0,2097.0,1814.0
2012-04-14,2489.0,88.0,2082.0,1800.0
2012-04-15,2481.0,88.0,2066.0,1786.0
2012-04-16,2475.0,87.0,2051.0,1772.0
2012-04-17,2467.0,87.0,2035.0,1758.0
2012-04-18,2458.0,87.0,2020.0,1743.0
2012-04-19,2452.0,87.0,2004.0,1728.0
2012-04-20,2444.0,87.0,1989.0,1714.0
2012-04-21,2438.0,87.0,1974.0,1700.0
2012-04-22,2429.0,87.0,1958.0,1686.0
2012-04-23,2421.0,86.0,1942.0,1672.0
2012-04-24,2412.0,86.0,1926.0,1660.0
2012-04-25,2401.0,86.0,1911.0,1649.0
2012-04-26,2390.0,86.0,1896.0,1636.0
2012-04-27,2379.0,86.0,1881.0,1624.0
2012-04-28,2367.0,86.0,1865.0,1611.0
2012-04-29,2356.0,86.0,1850.0,1598.0
2012-04-30,2356.0,86.0,1835.0,1586.0
2012-05-01,2348.0,86.0,1820.0,1574.0
2012-05-02,2337.0,85.0,1805.0,1561.0
2012-05-03,2326.0,85.0,1790.0,1550.0
2012-05-04,2317.0,85.0,1774.0,1539.0
2012-05-05,2306.0,85.0,1759.0,1528.0
2012-05-06,2295.0,85.0,1745.0,1515.0
2012-05-07,2285.0,85.0,1730.0,1502.0
2012-05-08,2274.0,84.0,1714.0,1489.0
2012-05-09,2263.0,84.0,1698.0,1476.0
2012-05-10,2252.0,84.0,1682.0,1463.0
2012-05-11,2244.0,84.0,1666.0,1450.0
2012-05-12,2233.0,84.0,1649.0,1437.0
2012-05-13,2225.0,84.0,1633.0,1424.0
2012-05-14,2217.0,83.0,1617.0,1411.0
2012-05-15,2209.0,83.0,1600.0,1398.0
2012-05-16,2198.0,83.0,1584.0,1385.0
2012-05-17,2190.0,83.0,1567.0,1372.0
2012-05-18,2190.0,83.0,1550.0,1359.0
2012-05-19,2182.0,83.0,1534.0,1346.0
2012-05-20,2174.0,83.0,1518.0,1333.0
2012-05-21,2166.0,83.0,1501.0,1320.0
2012-05-22,2158.0,83.0,1485.0,1307.0
2012-05-23,2150.0,83.0,1468.0,1294.0
2012-05-24,2142.0,83.0,1451.0,1281.0
2012-05-25,2134.0,83.0,1434.0,1268.0
2012-05-26,2127.0,83.0,1418.0,1255.0
2012-05-27,2119.0,83.0,1402.0,1242.0
2012-05-28,2111.0,83.0,1386.0,1229.0
2012-05-29,2103.0,83.0,1369.0,1216.0
2012-05-30,2095.0,83.0,1352.0,1203.0
2012-05-31,2087.0,83.0,1335.0,1190.0
2012-06-01,2080.0,83.0,1319.0,1177.0
2012-06-02,2072.0,83.0,1302.0,1164.0
2012-06-03,2064.0,83.0,1285.0,1151.0
2012-06-04,2056.0,83.0,1269.0,1138.0
2012-06-05,2049.0,83.0,1252.0,1125.0
2012-06-06,2041.0,83.0,1235.0,1112.0
2012-06-07,2036.0,83.0,1219.0,1099.0
2012-06-08,2031.0,83.0,1202.0,1086.0
2012-06-09,2023.0,83.0,1185.0,1073.0
2012-06-10,2016.0,83.0,1169.0,1060.0
2012-06-11,2008.0,83.0,1152.0,1046.0
2012-06-12,2000.0,83.0,1135.0,1032.0
2012-06-13,1993.0,83.0,1117.0,1019.0
2012-06-14,1988.0,83.0,1100.0,1005.0
2012-06-15,1990.0,83.0,1083.0,991.0
2012-06-16,1995.0,83.0,1067.0,978.0
2012-06-17,1998.0,83.0,1051.0,964.0
2012-06-18,1985.0,83.0,1035.0,950.0
2012-06-19,1975.0,83.0,1034.0,936.0
2012-06-20,1950.0,83.0,1044.0,922.0
2012-06-21,1931.0,83.0,1054.0,908.0
2012-06-22,1906.0,83.0,1059.0,893.0
2012-06-23,1882.0,83.0,1073.0,878.0
2012-06-24,1857.0,83.0,1087.0,864.0
2012-06-25,1833.0,83.0,1100.0,849.0
2012-06-26,1810.0,83.0,1115.0,834.0
2012-06-27,1788.0,83.0,1128.0,819.0
2012-06-28,1767.0,83.0,1131.0,804.0
2012-06-29,1742.0,85.0,1152.0,789.0
2012-06-30,1721.0,85.0,1170.0,774.0
2012-07-01,1705.0,85.0,1201.0,759.0
2012-07-02,1675.0,85.0,1221.0,744.0
2012-07-03,1635.0,85.0,1231.0,744.0
2012-07-04,1595.0,85.0,1237.0,753.0
2012-07-05,1557.0,85.0,1244.0,761.0
2012-07-06,1518.0,85.0,1248.0,770.0
2012-07-07,1481.0,85.0,1251.0,780.0
2012-07-08,1444.0,85.0,1253.0,790.0
2012-07-09,1408.0,85.0,1257.0,800.0
2012-07-10,1371.0,85.0,1262.0,810.0
2012-07-11,1497.0,85.0,1266.0,820.0
2012-07-12,1469.0,85.0,1270.0,831.0
2012-07-13,1430.0,85.0,1274.0,841.0
2012-07-14,1396.0,85.0,1278.0,871.0
2012-07-15,1424.0,85.0,1288.0,892.0
2012-07-16,1418.0,85.0,1294.0,903.0
2012-07-17,1385.0,85.0,1308.0,914.0
2012-07-18,1373.0,85.0,1318.0,956.0
2012-07-19,1342.0,85.0,1327.0,985.0
2012-07-20,1310.0,85.0,1331.0,996.0
2012-07-21,1279.0,85.0,1335.0,1007.0
2012-07-22,1248.0,85.0,1339.0,1018.0
2012-07-23,1216.0,85.0,1344.0,1029.0
2012-07-24,1185.0,85.0,1348.0,1040.0
2012-07-25,1155.0,85.0,1352.0,1051.0
2012-07-26,1128.0,85.0,1356.0,1061.0
2012-07-27,1095.0,85.0,1361.0,1071.0
2012-07-28,1062.0,85.0,1365.0,1082.0
2012-07-29,1032.0,85.0,1370.0,1092.0
2012-07-30,1001.0,85.0,1373.0,1103.0
2012-07-31,969.0,85.0,1375.0,1112.0
2012-08-01,940.0,85.0,1378.0,1123.0
2012-08-02,914.0,85.0,1378.0,1133.0
2012-08-03,888.0,85.0,1378.0,1144.0
2012-08-04,888.0,85.0,1378.0,1155.0
2012-08-05,863.0,85.0,1378.0,1166.0
2012-08-06,839.0,85.0,1378.0,1177.0
2012-08-07,819.0,85.0,1378.0,1188.0
2012-08-08,799.0,85.0,1378.0,1200.0
2012-08-09,909.0,85.0,1378.0,1208.0
2012-08-10,909.0,85.0,1380.0,1215.0
2012-08-11,888.0,85.0,1381.0,1220.0
2012-08-12,868.0,85.0,1381.0,1226.0
2012-08-13,849.0,85.0,1381.0,1231.0
2012-08-14,837.0,85.0,1381.0,1259.0
2012-08-15,832.0,85.0,1384.0,1274.0
2012-08-16,832.0,85.0,1384.0,1283.0
2012-08-17,825.0,85.0,1384.0,1289.0
2012-08-18,804.0,85.0,1389.0,1302.0
2012-08-19,782.0,85.0,1389.0,1308.0
2012-08-20,760.0,85.0,1389.0,1314.0
2012-08-21,734.0,85.0,1389.0,1319.0
2012-08-22,707.0,85.0,1389.0,1323.0
2012-08-23,683.0,85.0,1389.0,1329.0
2012-08-24,661.0,85.0,1387.0,1335.0
2012-08-25,636.0,85.0,1386.0,1340.0
2012-08-26,689.0,85.0,1389.0,1365.0
2012-08-27,664.0,85.0,1387.0,1375.0
2012-08-28,637.0,85.0,1386.0,1381.0
2012-08-29,644.0,85.0,1384.0,1387.0
2012-08-30,617.0,85.0,1381.0,1393.0
2012-08-31,635.0,85.0,1378.0,1399.0
2012-09-01,614.0,85.0,1375.0,1404.0
2012-09-02,595.0,85.0,1373.0,1409.0
2012-09-03,606.0,85.0,1378.0,1425.0
2012-09-04,600.0,85.0,1378.0,1430.0
2012-09-05,593.0,85.0,1378.0,1422.0
2012-09-06,587.0,85.0,1378.0,1409.0
2012-09-07,579.0,85.0,1380.0,1397.0
2012-09-08,635.0,86.0,1408.0,1409.0
2012-09-09,628.0,88.0,1416.0,1404.0
2012-09-10,619.0,88.0,1419.0,1391.0
2012-09-11,622.0,88.0,1422.0,1397.0
2012-09-12,618.0,88.0,1424.0,1384.0
2012-09-13,622.0,89.0,1428.0,1375.0
2012-09-14,649.0,90.0,1451.0,1375.0
2012-09-15,670.0,91.0,1464.0,1375.0
2012-09-16,678.0,91.0,1473.0,1366.0
2012-09-17,685.0,91.0,1476.0,1353.0
2012-09-18,681.0,91.0,1479.0,1340.0
2012-09-19,677.0,91.0,1482.0,1327.0
2012-09-20,673.0,91.0,1485.0,1315.0
2012-09-21,685.0,91.0,1488.0,1322.0
2012-09-22,679.0,91.0,1491.0,1312.0
2012-09-23,671.0,91.0,1494.0,1300.0
2012-09-24,664.0,91.0,1497.0,1288.0
2012-09-25,656.0,91.0,1500.0,1275.0
2012-09-26,646.0,91.0,1503.0,1262.0
2012-09-27,639.0,93.0,1524.0,1249.0
2012-09-28,631.0,93.0,1529.0,1237.0
2012-09-29,622.0,93.0,1532.0,1225.0
2012-09-30,606.0,93.0,1535.0,1212.0
2012-10-01,593.0,93.0,1538.0,1199.0
2012-10-02,588.0,93.0,1541.0,1186.0
2012-10-03,583.0,93.0,1544.0,1173.0
2012-10-04,578.0,93.0,1547.0,1160.0
2012-10-05,573.0,93.0,1550.0,1147.0
2012-10-06,568.0,93.0,1553.0,1134.0
2012-10-07,607.0,93.0,1558.0,1124.0
2012-10-08,598.0,93.0,1561.0,1111.0
2012-10-09,589.0,93.0,1564.0,1098.0
2012-10-10,579.0,93.0,1567.0,1085.0
2012-10-11,568.0,93.0,1570.0,1072.0
2012-10-12,556.0,93.0,1573.0,1059.0
2012-10-13,545.0,93.0,1575.0,1046.0
2012-10-14,533.0,93.0,1575.0,1033.0
2012-10-15,546.0,93.0,1575.0,1020.0
2012-10-16,535.0,93.0,1576.0,1007.0
2012-10-17,524.0,93.0,1584.0,997.0
2012-10-18,524.0,93.0,1600.0,1010.0
2012-10-19,540.0,96.0,1627.0,1040.0
2012-10-20,579.0,101.0,1670.0,1068.0
2012-10-21,627.0,124.0,1746.0,1075.0
2012-10-22,656.0,155.0,1774.0,1086.0
2012-10-23,670.0,178.0,1784.0,1086.0
2012-10-24,679.0,190.0,1792.0,1098.0
2012-10-25,679.0,193.0,1795.0,1098.0
2012-10-26,674.0,195.0,1797.0,1098.0
2012-10-27,668.0,195.0,1797.0,1098.0
2012-10-28,661.0,195.0,1797.0,1093.0
2012-10-29,653.0,195.0,1797.0,1085.0
2012-10-30,645.0,195.0,1797.0,1077.0
2012-10-31,664.0,202.0,1831.0,1161.0
2012-11-01,695.0,218.0,1886.0,1193.0
2012-11-02,713.0,226.0,1893.0,1210.0
2012-11-03,749.0,239.0,1926.0,1238.0
2012-11-04,829.0,277.0,1980.0,1251.0
2012-11-05,888.0,322.0,2016.0,1268.0
2012-11-06,917.0,338.0,2025.0,1278.0
2012-11-07,941.0,345.0,2033.0,1283.0
2012-11-08,950.0,349.0,2042.0,1288.0
2012-11-09,950.0,349.0,2045.0,1288.0
2012-11-10,948.0,349.0,2045.0,1288.0
2012-11-11,948.0,347.0,2045.0,1285.0
2012-11-12,951.0,347.0,2042.0,1280.0
2012-11-13,951.0,346.0,2037.0,1273.0
2012-11-14,951.0,345.0,2032.0,1265.0
2012-11-15,945.0,344.0,2027.0,1257.0
2012-11-16,940.0,344.0,2023.0,1249.0
2012-11-17,932.0,342.0,2018.0,1242.0
2012-11-18,924.0,341.0,2013.0,1235.0
2012-11-19,914.0,340.0,2008.0,1228.0
2012-11-20,905.0,339.0,2003.0,1221.0
2012-11-21,897.0,338.0,1999.0,1214.0
2012-11-22,890.0,337.0,1994.0,1207.0
2012-11-23,888.0,337.0,1994.0,1200.0
2012-11-24,882.0,336.0,1994.0,1192.0
2012-11-25,874.0,335.0,1989.0,1185.0
2012-11-26,864.0,334.0,1985.0,1177.0
2012-11-27,853.0,333.0,1982.0,1169.0
2012-11-28,840.0,332.0,1979.0,1162.0
2012-11-29,828.0,331.0,1977.0,1155.0
2012-11-30,812.0,330.0,1974.0,1148.0
2012-12-01,796.0,329.0,1970.0,1141.0
2012-12-02,781.0,328.0,1967.0,1134.0
2012-12-03,782.0,331.0,1972.0,1127.0
2012-12-04,917.0,346.0,2037.0,1227.0
2012-12-05,1056.0,368.0,2068.0,1307.0
2012-12-06,1173.0,398.0,2076.0,1332.0
2012-12-07,1268.0,418.0,2082.0,1345.0
2012-12-08,1333.0,435.0,2087.0,1350.0
2012-12-09,1373.0,452.0,2087.0,1352.0
2012-12-10,1396.0,461.0,2087.0,1352.0
2012-12-11,1416.0,468.0,2087.0,1349.0
2012-12-12,1432.0,471.0,2087.0,1342.0
2012-12-13,1446.0,473.0,2087.0,1335.0
2012-12-14,1458.0,471.0,2087.0,1327.0
2012-12-15,1464.0,469.0,2087.0,1320.0
2012-12-16,1467.0,467.0,2087.0,1310.0
2012-12-17,1469.0,465.0,2087.0,1300.0
2012-12-18,1471.0,463.0,2087.0,1290.0
2012-12-19,1473.0,462.0,2087.0,1280.0
2012-12-20,1473.0,461.0,2087.0,1270.0
2012-12-21,1473.0,461.0,2087.0,1259.0
2012-12-22,1473.0,460.0,2087.0,1248.0
2012-12-23,1473.0,460.0,2087.0,1236.0
2012-12-24,1032.0,537.0,1641.0,1875.0
2012-12-25,1473.0,459.0,2087.0,1215.0
2012-12-26,1473.0,459.0,2087.0,1207.0
2012-12-27,1473.0,458.0,2087.0,1198.0
2012-12-28,1473.0,458.0,2087.0,1190.0
2012-12-29,1473.0,458.0,2097.0,1181.0
2012-12-30,1504.0,471.0,2146.0,1226.0
2012-12-31,1518.0,471.0,2162.0,1234.0
2013-01-01,1520.0,471.0,2164.0,1239.0
2013-01-02,1523.0,471.0,2166.0,1241.0
2013-01-03,1525.0,471.0,2169.0,1236.0
2013-01-04,1527.0,471.0,2171.0,1228.0
2013-01-05,1529.0,471.0,2173.0,1221.0
2013-01-06,1537.0,471.0,2175.0,1214.0
2013-01-07,1542.0,471.0,2176.0,1207.0
2013-01-08,1544.0,470.0,2178.0,1199.0
2013-01-09,1542.0,470.0,2180.0,1190.0
2013-01-10,1539.0,470.0,2182.0,1181.0
2013-01-11,1535.0,468.0,2184.0,1173.0
2013-01-12,1529.0,467.0,2184.0,1165.0
2013-01-13,1523.0,467.0,2184.0,1157.0
2013-01-14,1516.0,466.0,2184.0,1149.0
2013-01-15,1510.0,465.0,2184.0,1141.0
2013-01-16,1504.0,464.0,2184.0,1133.0
2013-01-17,1500.0,462.0,2184.0,1125.0
2013-01-18,1495.0,460.0,2184.0,1116.0
2013-01-19,1491.0,458.0,2184.0,1105.0
2013-01-20,1487.0,456.0,2184.0,1093.0
2013-01-21,1481.0,454.0,2184.0,1081.0
2013-01-22,1475.0,452.0,2184.0,1069.0
2013-01-23,1469.0,450.0,2184.0,1055.0
2013-01-24,1462.0,448.0,2184.0,1042.0
2013-01-25,1456.0,446.0,2184.0,1029.0
2013-01-26,1448.0,444.0,2184.0,1016.0
2013-01-27,1440.0,444.0,2184.0,1003.0
2013-01-28,1430.0,443.0,2184.0,992.0
